availability,time
0.0,2008-04-29T16:17:46Z
0.8093140339836375,2008-04-30T20:21:05Z
0.828595793064241,2008-04-30T22:29:15Z
0.8232137814176786,2008-04-30T23:47:05Z
0.8171507607192254,2008-04-30T23:52:21Z
0.8185561350535273,2008-04-30T23:58:23Z
0.7780600461893764,2008-05-01T10:49:43Z
0.7520089285714285,2008-05-01T23:56:26Z
0.7335221907459868,2008-05-02T09:07:25Z
0.7174236168455822,2008-05-02T23:55:31Z
0.7037418974661167,2008-05-03T12:39:30Z
0.6741462037821055,2008-05-03T12:50:12Z
0.6689539280212855,2008-05-03T23:44:34Z
0.6531309816789719,2008-05-03T23:57:34Z
0.640020301992133,2008-05-05T23:55:58Z
0.6554261862917399,2008-05-06T22:42:54Z
0.6362763915547025,2008-05-07T10:36:42Z
0.6454261954261954,2008-05-07T10:44:15Z
0.640546299883766,2008-05-07T23:04:23Z
0.6404842615012106,2008-05-08T09:33:17Z
0.6651681352274771,2008-05-08T09:51:21Z
0.6540577716643742,2008-05-08T23:38:01Z
0.6498501902988096,2008-05-09T23:43:30Z
0.644630090770343,2008-05-10T11:31:15Z
0.6460516841347308,2008-05-10T11:35:35Z
0.6467509160248262,2008-05-10T23:39:13Z
0.6421907271561854,2008-05-11T11:39:47Z
0.6328163379886308,2008-05-11T12:01:15Z
0.6333753065146795,2008-05-11T12:53:00Z
0.6225731296919492,2008-05-11T14:53:10Z
0.6400444389581533,2008-05-11T15:10:29Z
0.6357672736190301,2008-05-11T18:03:38Z
0.6280026226381356,2008-05-11T22:55:27Z
0.6207896109919415,2008-05-11T23:51:38Z
0.6143308151990078,2008-05-12T23:55:09Z
0.613777176974203,2008-05-13T09:50:29Z
0.6173762624853524,2008-05-13T09:59:22Z
0.6233554362698663,2008-05-17T01:23:32Z
0.6251633658389464,2008-05-17T11:59:27Z
0.6251319426991706,2008-05-17T19:21:38Z
0.6273636363636363,2008-05-17T20:03:11Z
0.6626234479367291,2008-05-17T20:46:46Z
0.6785742172249551,2008-05-17T21:11:39Z
0.687291096931024,2008-05-17T21:29:11Z
0.7051534577230241,2008-05-17T22:01:21Z
0.7131058995713838,2008-05-17T22:20:32Z
0.7154558650722334,2008-05-17T22:27:55Z
0.7340676378435996,2008-05-17T23:04:44Z
0.7297716692529372,2008-05-17T23:26:42Z
0.7388043711163488,2008-05-17T23:52:14Z
0.736650666348648,2008-05-18T00:23:59Z
0.7353352578792298,2008-05-18T12:24:57Z
0.7315598902061554,2008-05-18T13:29:55Z
0.7304720529492376,2008-05-19T00:42:11Z
0.728517840006979,2008-05-19T00:54:20Z
0.7240312741644471,2008-05-19T15:59:15Z
0.7239276101025142,2008-05-19T23:32:11Z
0.7239908388204981,2008-05-19T23:39:43Z
0.7207718178190732,2008-05-20T02:36:46Z
0.7207512754011457,2008-05-20T10:32:41Z
0.7197666144869788,2008-05-20T11:03:12Z
0.7155672675282442,2008-05-20T15:55:21Z
0.713021978021978,2008-05-21T01:46:18Z
0.7082982708542577,2008-05-22T15:44:59Z
0.7055022306340408,2008-05-23T02:14:23Z
0.7059236459852044,2008-05-23T02:21:42Z
0.7045328546160141,2008-05-24T01:29:40Z
0.6994181780060803,2008-05-24T01:52:59Z
0.6995835188726196,2008-05-24T01:56:24Z
0.6969910488269527,2008-05-24T02:10:53Z
0.69633685308304,2008-05-24T02:31:23Z
0.6880509902561723,2008-05-24T03:27:52Z
0.6896379821958457,2008-05-24T03:50:40Z
0.6862404692082111,2008-05-24T04:49:39Z
0.6882662812922474,2008-05-24T04:58:23Z
0.6851340149212489,2008-05-24T09:51:49Z
0.6842516787784012,2008-05-24T12:41:42Z
0.6874430886905846,2008-05-24T12:53:10Z
0.6826739062708621,2008-05-24T13:18:10Z
0.6844181459566075,2008-05-24T21:07:04Z
0.6842253521126761,2008-05-25T10:13:52Z
0.6838548998375744,2008-05-26T15:34:12Z
0.6834848484848485,2008-05-27T14:54:22Z
0.6819683310956247,2008-05-28T01:12:46Z
0.6803010332071942,2008-05-28T15:14:00Z
0.6788458719822442,2008-05-29T01:57:56Z
0.6782569335857132,2008-05-29T16:13:14Z
0.6778246119050066,2008-05-30T01:28:10Z
0.6696409643662433,2008-05-30T07:46:12Z
0.6688638634791298,2008-05-30T07:51:46Z
0.6750278181166663,2008-05-30T08:12:52Z
0.6734469591133464,2008-05-30T08:38:37Z
0.6755935595378878,2008-05-30T09:51:50Z
0.6777394227467424,2008-05-30T10:07:30Z
0.6816404506418612,2008-05-30T10:27:52Z
0.6765688259109311,2008-05-30T12:53:46Z
0.6774017195964416,2008-05-30T15:48:12Z
0.6766211464551476,2008-05-31T02:52:09Z
0.6733229176838199,2008-05-31T15:58:11Z
0.6732024016792229,2008-06-01T02:36:18Z
0.6728425158459288,2008-06-01T02:41:34Z
0.6728850466378498,2008-06-01T02:50:15Z
0.6698047589006971,2008-06-01T15:15:57Z
0.666838236476814,2008-06-03T01:54:07Z
0.6652221708859751,2008-06-04T16:13:57Z
0.6673066716618276,2008-07-21T14:39:03Z
